source_file,physical_field,canonical_term,glossary_token,owner_domain,source_standard,party,product_class,im_vm,is_currency,status,notes
cmos_collateral_sample_three_components.json,_component_2_REG_IMP.agreementDescription,agreement,agrmt,credit_risk,FIBO,,,,,draft,
cmos_collateral_sample_three_components.json,_component_2_REG_IMP.td,,,,,TD,,,,unmatched,review / add to glossary
cmos_collateral_sample_three_components.json,_component_2_REG_IMP.tdLei,Legal Entity Identifier,lei,reference_data,ISO,TD,,,,draft,
cmos_collateral_sample_three_components.json,_component_2_REG_IMP.tdShortCode,entity code,entity_code,reference_data,convention,TD,,,,draft,
cmos_collateral_sample_three_components.json,_component_2_REG_IMP.cp,counterparty,cpty,reference_data,FIBO,CP,,,,draft,
cmos_collateral_sample_three_components.json,_component_2_REG_IMP.cpLei,Legal Entity Identifier,lei,reference_data,ISO,CP,,,,draft,
cmos_collateral_sample_three_components.json,_component_2_REG_IMP.cpShortCode,entity code,entity_code,reference_data,convention,CP,,,,draft,
cmos_collateral_sample_three_components.json,_component_2_REG_IMP.goldtierID,GoldTier identifier,goldtier_id,reference_data,convention,,,,,draft,
cmos_collateral_sample_three_components.json,_component_2_REG_IMP.internalFlag,indicator,ind,shared,convention,,,,,draft,
cmos_collateral_sample_three_components.json,_component_2_REG_IMP.cpRating,rating,rtg,reference_data,FIBO,CP,,,,draft,
cmos_collateral_sample_three_components.json,_component_2_REG_IMP.tdRating,rating,rtg,reference_data,FIBO,TD,,,,draft,
cmos_collateral_sample_three_components.json,_component_2_REG_IMP.agreementCategory,agreement category,agreement_category,credit_risk,convention,,,,,draft,
cmos_collateral_sample_three_components.json,_component_2_REG_IMP.agreementGroup,agreement group,agreement_group,credit_risk,ISDA,,,,,draft,
cmos_collateral_sample_three_components.json,_component_2_REG_IMP.csaCcy,CSA / collateral currency,csa_currency,credit_risk,ISDA,,,,ccy,draft,
cmos_collateral_sample_three_components.json,_component_2_REG_IMP.imMcFrequency,margin call frequency,margin_call_frequency,credit_risk,ISDA,,,IM,,draft,
cmos_collateral_sample_three_components.json,_component_2_REG_IMP.mcFrequency,margin call frequency,margin_call_frequency,credit_risk,ISDA,,,,,draft,
cmos_collateral_sample_three_components.json,_component_2_REG_IMP.reciprocity,reciprocity,reciprocity,credit_risk,ISDA,,,,,draft,
cmos_collateral_sample_three_components.json,_component_2_REG_IMP.linkageSet,linkage set,linkage_set,credit_risk,convention,,,,,draft,
cmos_collateral_sample_three_components.json,_component_2_REG_IMP.cpMTA,Minimum Transfer Amount,mta,credit_risk,ISDA,CP,,,,draft,
cmos_collateral_sample_three_components.json,_component_2_REG_IMP.cpMTACcy,Minimum Transfer Amount,mta,credit_risk,ISDA,CP,,,ccy,draft,
cmos_collateral_sample_three_components.json,_component_2_REG_IMP.cpIMMTA,Minimum Transfer Amount,mta,credit_risk,ISDA,CP,,IM,,draft,
cmos_collateral_sample_three_components.json,_component_2_REG_IMP.cpIMMTACcy,Minimum Transfer Amount,mta,credit_risk,ISDA,CP,,IM,ccy,draft,
cmos_collateral_sample_three_components.json,_component_2_REG_IMP.cpThreshold,threshold,thr,credit_risk,ISDA,CP,,,,draft,
cmos_collateral_sample_three_components.json,_component_2_REG_IMP.cpIMThreshold,threshold,thr,credit_risk,ISDA,CP,,IM,,draft,
cmos_collateral_sample_three_components.json,_component_2_REG_IMP.cpIMThresholdCcy,threshold,thr,credit_risk,ISDA,CP,,IM,ccy,draft,
cmos_collateral_sample_three_components.json,_component_2_REG_IMP.cpFixedRoundingValues,rounding amount,rounding,credit_risk,ISDA,CP,,,,draft,
cmos_collateral_sample_three_components.json,_component_2_REG_IMP.cpIMFixedRoundingValues,rounding amount,rounding,credit_risk,ISDA,CP,,IM,,draft,
cmos_collateral_sample_three_components.json,_component_2_REG_IMP.tdMTA,Minimum Transfer Amount,mta,credit_risk,ISDA,TD,,,,draft,
cmos_collateral_sample_three_components.json,_component_2_REG_IMP.tdMTACcy,Minimum Transfer Amount,mta,credit_risk,ISDA,TD,,,ccy,draft,
cmos_collateral_sample_three_components.json,_component_2_REG_IMP.tdIMMTA,Minimum Transfer Amount,mta,credit_risk,ISDA,TD,,IM,,draft,
cmos_collateral_sample_three_components.json,_component_2_REG_IMP.tdIMMTACcy,Minimum Transfer Amount,mta,credit_risk,ISDA,TD,,IM,ccy,draft,
cmos_collateral_sample_three_components.json,_component_2_REG_IMP.tdThreshold,threshold,thr,credit_risk,ISDA,TD,,,,draft,
cmos_collateral_sample_three_components.json,_component_2_REG_IMP.tdIMThreshold,threshold,thr,credit_risk,ISDA,TD,,IM,,draft,
cmos_collateral_sample_three_components.json,_component_2_REG_IMP.tdIMThresholdCcy,threshold,thr,credit_risk,ISDA,TD,,IM,ccy,draft,
cmos_collateral_sample_three_components.json,_component_2_REG_IMP.tdFixedRoundingValues,rounding amount,rounding,credit_risk,ISDA,TD,,,,draft,
cmos_collateral_sample_three_components.json,_component_2_REG_IMP.legacyExcessCollateral,breach excess amount,excess_amount,credit_risk,convention,,,,,draft,
cmos_collateral_sample_three_components.json,_component_2_REG_IMP.tdIMFixedRoundingValues,rounding amount,rounding,credit_risk,ISDA,TD,,IM,,draft,
cmos_collateral_sample_three_components.json,_component_2_REG_IMP.segregation,collateral segregation,segregation,credit_risk,Basel,,,,,draft,
cmos_collateral_sample_three_components.json,_component_2_REG_IMP.tdSegregationType,collateral segregation,segregation,credit_risk,Basel,TD,,,,draft,
cmos_collateral_sample_three_components.json,_component_2_REG_IMP.cpSegregationType,collateral segregation,segregation,credit_risk,Basel,CP,,,,draft,
cmos_collateral_sample_three_components.json,_component_2_REG_IMP.tdIMSegregationType,collateral segregation,segregation,credit_risk,Basel,TD,,IM,,draft,
cmos_collateral_sample_three_components.json,_component_2_REG_IMP.cpIMSegregationType,collateral segregation,segregation,credit_risk,Basel,CP,,IM,,draft,
cmos_collateral_sample_three_components.json,_component_2_REG_IMP.simmTDCallCcy,ISDA SIMM,simm,credit_risk,ISDA,TD,,,ccy,draft,
cmos_collateral_sample_three_components.json,_component_2_REG_IMP.simmCPCallCcy,ISDA SIMM,simm,credit_risk,ISDA,CP,,,ccy,draft,
cmos_collateral_sample_three_components.json,_component_2_REG_IMP.agreementContainsTradeLevelIA,agreement,agrmt,credit_risk,FIBO,,,,,draft,
cmos_collateral_sample_three_components.json,_component_2_REG_IMP.exposureDetail._note,,,,,,,,,unmatched,review / add to glossary
cmos_collateral_sample_three_components.json,_component_2_REG_IMP.exposureDetail.tdIA,Independent Amount,ia,credit_risk,ISDA,TD,,,,draft,
cmos_collateral_sample_three_components.json,_component_2_REG_IMP.exposureDetail.cpIA,Independent Amount,ia,credit_risk,ISDA,CP,,,,draft,
cmos_collateral_sample_three_components.json,_component_2_REG_IMP.exposureDetail.tdIABase,Independent Amount,ia,credit_risk,ISDA,TD,,,,draft,
cmos_collateral_sample_three_components.json,_component_2_REG_IMP.exposureDetail.cpIABase,Independent Amount,ia,credit_risk,ISDA,CP,,,,draft,
cmos_collateral_sample_three_components.json,_component_2_REG_IMP.exposureDetail.totalExposureAmount,total exposure amount,total_exposure,credit_risk,convention,,,,,draft,
cmos_collateral_sample_three_components.json,_component_2_REG_IMP.exposureDetail.marginCallSummary[].actionType,call status,call_status,credit_risk,convention,,,,,draft,
cmos_collateral_sample_three_components.json,_component_2_REG_IMP.imBreakdown.simmReportingCcy,ISDA SIMM,simm,credit_risk,ISDA,,,,ccy,draft,
cmos_collateral_sample_three_components.json,_component_2_REG_IMP.imBreakdown.equity,equity derivative,eqd,trades,ISDA,,,,,draft,
cmos_collateral_sample_three_components.json,_component_2_REG_IMP.tradeExposureList[]._note,,,,,,,,,unmatched,review / add to glossary
cmos_collateral_sample_three_components.json,_component_2_REG_IMP.assetHolding[]._note,,,,,,,,,unmatched,review / add to glossary
cmos_collateral_sample_three_components.json,_component_2_REG_IMP.assetHolding[].position,position,pos,trades,convention,,,,,draft,
cmos_collateral_sample_three_components.json,_component_2_REG_IMP.assetHolding[].settlementStatus,settlement status,settlement_status,credit_risk,convention,,,,,draft,
cmos_collateral_sample_three_components.json,_component_2_REG_IMP.assetHolding[].assetClass,asset class,asset_class,credit_risk,convention,,,,,draft,
cmos_collateral_sample_three_components.json,_component_2_REG_IMP.assetHolding[].assetType,collateral holding,asset_holding,credit_risk,convention,,,,,draft,
cmos_collateral_sample_three_components.json,_component_2_REG_IMP.assetHolding[].instrumentID,trade identifier,trade_id,trades,FpML,,,,,draft,
cmos_collateral_sample_three_components.json,_component_2_REG_IMP.assetHolding[].instrumentIdType,ISDA product taxonomy,isda_product_type,trades,ISDA,,,,,draft,
cmos_collateral_sample_three_components.json,_component_2_REG_IMP.assetHolding[]._note_2,,,,,,,,,unmatched,review / add to glossary
cmos_collateral_sample_three_components.json,_component_2_REG_IMP.assetMovementList[]._note,,,,,,,,,unmatched,review / add to glossary
cmos_collateral_sample_three_components.json,_component_2_REG_IMP.assetMovementList[].assetClass,asset class,asset_class,credit_risk,convention,,,,,draft,
cmos_collateral_sample_three_components.json,_component_2_REG_IMP.assetMovementList[].assetType,collateral holding,asset_holding,credit_risk,convention,,,,,draft,
cmos_collateral_sample_three_components.json,_component_2_REG_IMP.assetMovementList[].collateralStatus,collateral status,collateral_status,credit_risk,convention,,,,,draft,
cmos_collateral_sample_three_components.json,_component_2_REG_IMP.assetMovementList[].instrumentID,trade identifier,trade_id,trades,FpML,,,,,draft,
cmos_collateral_sample_three_components.json,_component_2_REG_IMP.assetMovementList[].date,date,dt,shared,ISO,,,,,draft,
cmos_collateral_sample_three_components.json,_component_2_REG_IMP.assetMovementList[].movementType,collateral movement,asset_movement,credit_risk,convention,,,,,draft,
cmos_collateral_sample_three_components.json,_component_2_REG_IMP.assetMovementList[].reportingCcy,,,,,,,,ccy,unmatched,review / add to glossary
cmos_collateral_sample_three_components.json,_component_2_REG_IMP.assetMovementList[].repoCcy,repurchase agreement,repo,trades,ISDA,,,,ccy,draft,
cmos_collateral_sample_three_components.json,_component_2_REG_IMP.assetMovementList[].nominalAmount,notional,notional,trades,FpML,,,,,draft,
cmos_collateral_sample_three_components.json,_component_2_REG_IMP.assetMovementList[].paymentInstructionsBucket,time bucket,time_bucket,credit_risk,convention,,,,,draft,
cmos_collateral_sample_three_components.json,_component_2_REG_IMP.assetMovementList[].movement,collateral movement,asset_movement,credit_risk,convention,,,,,draft,
cmos_collateral_sample_three_components.json,_component_2_REG_IMP.disputeStatus[],collateral dispute,dispute,credit_risk,ISDA,,,,,draft,
cmos_collateral_sample_three_components.json,_component_3_REG_VM._key_differences_from_IM_components,,,,,,,IM,,unmatched,review / add to glossary
cmos_collateral_sample_three_components.json,_component_3_REG_VM.schemaType,,,,,,,,,unmatched,review / add to glossary
cmos_collateral_sample_three_components.json,_component_3_REG_VM.schemaVersion,,,,,,,,,unmatched,review / add to glossary
cmos_collateral_sample_three_components.json,_component_3_REG_VM.versionTimestamp,,,,,,,,,unmatched,review / add to glossary
cmos_collateral_sample_three_components.json,_component_3_REG_VM.version,,,,,,,,,unmatched,review / add to glossary
cmos_collateral_sample_three_components.json,_component_3_REG_VM.collateralAgreementID,collateral agreement identifier,collateral_agreement_id,credit_risk,convention,,,,,draft,
cmos_collateral_sample_three_components.json,_component_3_REG_VM.agreementID,collateral agreement identifier,collateral_agreement_id,credit_risk,convention,,,,,draft,
cmos_collateral_sample_three_components.json,_component_3_REG_VM.agreementGroupCode,agreement group,agreement_group,credit_risk,ISDA,,,,,draft,
cmos_collateral_sample_three_components.json,_component_3_REG_VM.agreementType,agreement type,agreement_type,credit_risk,ISDA,,,,,draft,
cmos_collateral_sample_three_components.json,_component_3_REG_VM.agreementDescription,agreement,agrmt,credit_risk,FIBO,,,,,draft,
cmos_collateral_sample_three_components.json,_component_3_REG_VM.td,,,,,TD,,,,unmatched,review / add to glossary
cmos_collateral_sample_three_components.json,_component_3_REG_VM.tdLei,Legal Entity Identifier,lei,reference_data,ISO,TD,,,,draft,
cmos_collateral_sample_three_components.json,_component_3_REG_VM.tdShortCode,entity code,entity_code,reference_data,convention,TD,,,,draft,
cmos_collateral_sample_three_components.json,_component_3_REG_VM.cp,counterparty,cpty,reference_data,FIBO,CP,,,,draft,
cmos_collateral_sample_three_components.json,_component_3_REG_VM.cpLei,Legal Entity Identifier,lei,reference_data,ISO,CP,,,,draft,
cmos_collateral_sample_three_components.json,_component_3_REG_VM.cpShortCode,entity code,entity_code,reference_data,convention,CP,,,,draft,
cmos_collateral_sample_three_components.json,_component_3_REG_VM.goldtierID,GoldTier identifier,goldtier_id,reference_data,convention,,,,,draft,
cmos_collateral_sample_three_components.json,_component_3_REG_VM.internalFlag,indicator,ind,shared,convention,,,,,draft,
cmos_collateral_sample_three_components.json,_component_3_REG_VM.cpRating,rating,rtg,reference_data,FIBO,CP,,,,draft,
cmos_collateral_sample_three_components.json,_component_3_REG_VM.tdRating,rating,rtg,reference_data,FIBO,TD,,,,draft,
cmos_collateral_sample_three_components.json,_component_3_REG_VM.agreementCategory,agreement category,agreement_category,credit_risk,convention,,,,,draft,
cmos_collateral_sample_three_components.json,_component_3_REG_VM.agreementGroup,agreement group,agreement_group,credit_risk,ISDA,,,,,draft,
cmos_collateral_sample_three_components.json,_component_3_REG_VM.csaCcy,CSA / collateral currency,csa_currency,credit_risk,ISDA,,,,ccy,draft,
cmos_collateral_sample_three_components.json,_component_3_REG_VM.imMcFrequency,margin call frequency,margin_call_frequency,credit_risk,ISDA,,,IM,,draft,
cmos_collateral_sample_three_components.json,_component_3_REG_VM.mcFrequency,margin call frequency,margin_call_frequency,credit_risk,ISDA,,,,,draft,
cmos_collateral_sample_three_components.json,_component_3_REG_VM.reciprocity,reciprocity,reciprocity,credit_risk,ISDA,,,,,draft,
cmos_collateral_sample_three_components.json,_component_3_REG_VM.linkageSet,linkage set,linkage_set,credit_risk,convention,,,,,draft,
cmos_collateral_sample_three_components.json,_component_3_REG_VM.cpMTA,Minimum Transfer Amount,mta,credit_risk,ISDA,CP,,,,draft,
cmos_collateral_sample_three_components.json,_component_3_REG_VM.cpMTACcy,Minimum Transfer Amount,mta,credit_risk,ISDA,CP,,,ccy,draft,
cmos_collateral_sample_three_components.json,_component_3_REG_VM.cpIMMTA,Minimum Transfer Amount,mta,credit_risk,ISDA,CP,,IM,,draft,
cmos_collateral_sample_three_components.json,_component_3_REG_VM.cpThreshold,threshold,thr,credit_risk,ISDA,CP,,,,draft,
cmos_collateral_sample_three_components.json,_component_3_REG_VM.cpIMThreshold,threshold,thr,credit_risk,ISDA,CP,,IM,,draft,
cmos_collateral_sample_three_components.json,_component_3_REG_VM.cpThresholdCcy,threshold,thr,credit_risk,ISDA,CP,,,ccy,draft,
cmos_collateral_sample_three_components.json,_component_3_REG_VM.cpFixedRoundingValues,rounding amount,rounding,credit_risk,ISDA,CP,,,,draft,
cmos_collateral_sample_three_components.json,_component_3_REG_VM.cpIMFixedRoundingValues,rounding amount,rounding,credit_risk,ISDA,CP,,IM,,draft,
cmos_collateral_sample_three_components.json,_component_3_REG_VM.tdMTA,Minimum Transfer Amount,mta,credit_risk,ISDA,TD,,,,draft,
cmos_collateral_sample_three_components.json,_component_3_REG_VM.tdMTACcy,Minimum Transfer Amount,mta,credit_risk,ISDA,TD,,,ccy,draft,
cmos_collateral_sample_three_components.json,_component_3_REG_VM.tdIMMTA,Minimum Transfer Amount,mta,credit_risk,ISDA,TD,,IM,,draft,
cmos_collateral_sample_three_components.json,_component_3_REG_VM.tdThreshold,threshold,thr,credit_risk,ISDA,TD,,,,draft,
cmos_collateral_sample_three_components.json,_component_3_REG_VM.tdIMThreshold,threshold,thr,credit_risk,ISDA,TD,,IM,,draft,
cmos_collateral_sample_three_components.json,_component_3_REG_VM.tdThresholdCcy,threshold,thr,credit_risk,ISDA,TD,,,ccy,draft,
cmos_collateral_sample_three_components.json,_component_3_REG_VM.tdFixedRoundingValues,rounding amount,rounding,credit_risk,ISDA,TD,,,,draft,
cmos_collateral_sample_three_components.json,_component_3_REG_VM.legacyExcessCollateral,breach excess amount,excess_amount,credit_risk,convention,,,,,draft,
cmos_collateral_sample_three_components.json,_component_3_REG_VM.tdIMFixedRoundingValues,rounding amount,rounding,credit_risk,ISDA,TD,,IM,,draft,
cmos_collateral_sample_three_components.json,_component_3_REG_VM.segregation,collateral segregation,segregation,credit_risk,Basel,,,,,draft,
cmos_collateral_sample_three_components.json,_component_3_REG_VM.tdSegregationType,collateral segregation,segregation,credit_risk,Basel,TD,,,,draft,
cmos_collateral_sample_three_components.json,_component_3_REG_VM.cpSegregationType,collateral segregation,segregation,credit_risk,Basel,CP,,,,draft,
cmos_collateral_sample_three_components.json,_component_3_REG_VM.tdIMSegregationType,collateral segregation,segregation,credit_risk,Basel,TD,,IM,,draft,
cmos_collateral_sample_three_components.json,_component_3_REG_VM.cpIMSegregationType,collateral segregation,segregation,credit_risk,Basel,CP,,IM,,draft,
cmos_collateral_sample_three_components.json,_component_3_REG_VM.simmTDCalCcy,ISDA SIMM,simm,credit_risk,ISDA,TD,,,ccy,draft,
cmos_collateral_sample_three_components.json,_component_3_REG_VM.simmCPCalCcy,ISDA SIMM,simm,credit_risk,ISDA,CP,,,ccy,draft,
cmos_collateral_sample_three_components.json,_component_3_REG_VM.agreementContainsTradeLevelIA,agreement,agrmt,credit_risk,FIBO,,,,,draft,
cmos_collateral_sample_three_components.json,_component_3_REG_VM.exposureDetail._note,,,,,,,,,unmatched,review / add to glossary
cmos_collateral_sample_three_components.json,_component_3_REG_VM.exposureDetail.marginCallSummary[].actionType,call status,call_status,credit_risk,convention,,,,,draft,
cmos_collateral_sample_three_components.json,_component_3_REG_VM.exposureDetail.marginCallSummary[].userAgreedAmount,,,,,,,,,unmatched,review / add to glossary
cmos_collateral_sample_three_components.json,_component_3_REG_VM.exposureDetail.marginCallSummary[].baseCallAmount,margin call,margin_call,credit_risk,ISDA,,,,,draft,
cmos_collateral_sample_three_components.json,_component_3_REG_VM.exposureDetail.marginCallSummary[].callStatus,call status,call_status,credit_risk,convention,,,,,draft,
cmos_collateral_sample_three_components.json,_component_3_REG_VM.exposureDetail.marginCallSummary[].reportingCallAmount,margin call,margin_call,credit_risk,ISDA,,,,,draft,
cmos_collateral_sample_three_components.json,_component_3_REG_VM.exposureDetail.marginCallSummary[].marginType,margin type,margin_type,credit_risk,ISDA,,,,,draft,
cmos_collateral_sample_three_components.json,_component_3_REG_VM.tradeExposureList[].tradeId,trade identifier,trade_id,trades,FpML,,,,,draft,
cmos_collateral_sample_three_components.json,_component_3_REG_VM.tradeExposureList[]._note,,,,,,,,,unmatched,review / add to glossary
cmos_collateral_sample_three_components.json,_component_3_REG_VM.assetHolding[]._note,,,,,,,,,unmatched,review / add to glossary
cmos_collateral_sample_three_components.json,_component_3_REG_VM.assetHolding[].assetClass,asset class,asset_class,credit_risk,convention,,,,,draft,
cmos_collateral_sample_three_components.json,_component_3_REG_VM.assetHolding[].assetType,collateral holding,asset_holding,credit_risk,convention,,,,,draft,
cmos_collateral_sample_three_components.json,_component_3_REG_VM.assetMovementList[]._note,,,,,,,,,unmatched,review / add to glossary
cmos_collateral_sample_three_components.json,_component_3_REG_VM.assetMovementList[].assetClass,asset class,asset_class,credit_risk,convention,,,,,draft,
cmos_collateral_sample_three_components.json,_component_3_REG_VM.assetMovementList[].assetType,collateral holding,asset_holding,credit_risk,convention,,,,,draft,
cmos_collateral_sample_three_components.json,_component_3_REG_VM.assetMovementList[].collateralStatus,collateral status,collateral_status,credit_risk,convention,,,,,draft,
cmos_collateral_sample_three_components.json,_component_3_REG_VM.assetMovementList[].instrumentID,trade identifier,trade_id,trades,FpML,,,,,draft,
cmos_collateral_sample_three_components.json,_component_3_REG_VM.assetMovementList[].marketValue,,,,,,,,,unmatched,review / add to glossary
cmos_collateral_sample_three_components.json,_component_3_REG_VM.assetMovementList[].collateralValue,collateral value,collateral_value,credit_risk,convention,,,,,draft,
cmos_collateral_sample_three_components.json,_component_3_REG_VM.assetMovementList[].date,date,dt,shared,ISO,,,,,draft,
cmos_collateral_sample_three_components.json,_component_3_REG_VM.assetMovementList[].movementType,collateral movement,asset_movement,credit_risk,convention,,,,,draft,
cmos_collateral_sample_three_components.json,_component_3_REG_VM.assetMovementList[].reportingCcy,,,,,,,,ccy,unmatched,review / add to glossary
cmos_collateral_sample_three_components.json,_component_3_REG_VM.assetMovementList[].repoCcy,repurchase agreement,repo,trades,ISDA,,,,ccy,draft,
cmos_collateral_sample_three_components.json,_component_3_REG_VM.assetMovementList[].nominalAmount,notional,notional,trades,FpML,,,,,draft,
cmos_collateral_sample_three_components.json,_component_3_REG_VM.assetMovementList[].settlementDate,settlement date,settlement_date,shared,convention,,,,,draft,
cmos_collateral_sample_three_components.json,_component_3_REG_VM.assetMovementList[].paymentInstructionsBucket,time bucket,time_bucket,credit_risk,convention,,,,,draft,
cmos_collateral_sample_three_components.json,_component_3_REG_VM.assetMovementList[].movement,collateral movement,asset_movement,credit_risk,convention,,,,,draft,
cmos_collateral_sample_three_components.json,_component_3_REG_VM.disputeStatus[],collateral dispute,dispute,credit_risk,ISDA,,,,,draft,
tas_trade_agreement_sample.json,trag.messageType,,,,,,,,,unmatched,review / add to glossary
tas_trade_agreement_sample.json,trag.sourceSystem,source system,source_system,shared,convention,,,,,draft,
tas_trade_agreement_sample.json,trag.systemTradeId,trade identifier,trade_id,trades,FpML,,,,,draft,
tas_trade_agreement_sample.json,trag.uniqueTradeId,Unique Trade Identifier,uti,trades,ISO,,,,,draft,
tas_trade_agreement_sample.json,trag.additionalTradeId1,trade,trd,trades,FpML,,,,,draft,
tas_trade_agreement_sample.json,trag.version,,,,,,,,,unmatched,review / add to glossary
tas_trade_agreement_sample.json,trag.tradeEvent,collateral event,event,credit_risk,convention,,,,,draft,
tas_trade_agreement_sample.json,trag.tradeStatus,trade,trd,trades,FpML,,,,,draft,
tas_trade_agreement_sample.json,trag.tdEntity,,,,,TD,,,,unmatched,review / add to glossary
tas_trade_agreement_sample.json,trag.cpShortCode,entity code,entity_code,reference_data,convention,CP,,,,draft,
tas_trade_agreement_sample.json,trag.isdaProductType,ISDA product taxonomy,isda_product_type,trades,ISDA,,,,,draft,
tas_trade_agreement_sample.json,trag.systemProductType,ISDA product taxonomy,isda_product_type,trades,ISDA,,,,,draft,
tas_trade_agreement_sample.json,trag.material,,,,,,,,,unmatched,review / add to glossary
tas_trade_agreement_sample.json,trag.effectiveDate,date,dt,shared,ISO,,,,,draft,
tas_trade_agreement_sample.json,trag.maturityDate,maturity,mat,trades,FIBO,,,,,draft,
tas_trade_agreement_sample.json,trag.agreementGroupCode,agreement group,agreement_group,credit_risk,ISDA,,,,,draft,
tas_trade_agreement_sample.json,trag.agreements[].agreementId,collateral agreement identifier,collateral_agreement_id,credit_risk,convention,,,,,draft,
tas_trade_agreement_sample.json,trag.agreements[].agreementType,agreement type,agreement_type,credit_risk,ISDA,,,,,draft,
tas_trade_agreement_sample.json,trag.versionTs,timestamp,ts,shared,ISO,,,,,draft,
tas_trade_agreement_sample.json,trag.documentCreationTs,timestamp,ts,shared,ISO,,,,,draft,
tas_trade_agreement_sample.json,trag.eventSubType,collateral event,event,credit_risk,convention,,,,,draft,
tas_trade_agreement_sample.json,discard.reasons[],,,,,,,,,unmatched,review / add to glossary
tas_trade_agreement_sample.json,productTypes[],,,,,,,,,unmatched,review / add to glossary
tas_trade_agreement_sample.json,isdaProduct,ISDA product taxonomy,isda_product_type,trades,ISDA,,,,,draft,
tas_trade_agreement_sample.json,mbsTrade,trade,trd,trades,FpML,,,,,draft,
tas_trade_agreement_sample.json,exception,,,,,,,,,unmatched,review / add to glossary
tas_trade_agreement_sample.json,override,,,,,,,,,unmatched,review / add to glossary
tas_trade_agreement_sample.json,unmapRequest,,,,,,,,,unmatched,review / add to glossary
rds_tam_reference_view_sample.json,agreementCollateralKey.id,identifier,id,shared,convention,,,,,draft,
rds_tam_reference_view_sample.json,agreementCollateralKey.source,source,source,shared,convention,,,,,draft,
rds_tam_reference_view_sample.json,agreementCollateralKey.key,,,,,,,,,unmatched,review / add to glossary
rds_tam_reference_view_sample.json,collaterals[].currency,,,,,,,,ccy,unmatched,review / add to glossary
rds_tam_reference_view_sample.json,collaterals[].type,,,,,,,,,unmatched,review / add to glossary
rds_tam_reference_view_sample.json,collaterals[].collateralBalanceDate,valuation date,valuation_date,shared,convention,,,,,draft,
rds_tam_reference_view_sample.json,collaterals[].collateralNPV,collateral value,collateral_value,credit_risk,convention,,,,,draft,
rds_tam_reference_view_sample.json,collaterals[].collateralNPVCurrency,collateral value,collateral_value,credit_risk,convention,,,,ccy,draft,
rds_tam_reference_view_sample.json,collaterals[].entityPostingCollateral,,,,,,,,,unmatched,review / add to glossary
rds_tam_reference_view_sample.json,agreement.collateralCurrency,CSA / collateral currency,csa_currency,credit_risk,ISDA,,,,ccy,draft,
rds_tam_reference_view_sample.json,agreement.agreementGroup,agreement group,agreement_group,credit_risk,ISDA,,,,,draft,
rds_tam_reference_view_sample.json,agreement.reciprocity,reciprocity,reciprocity,credit_risk,ISDA,,,,,draft,
rds_tam_reference_view_sample.json,agreement.mcFrequency,margin call frequency,margin_call_frequency,credit_risk,ISDA,,,,,draft,
rds_tam_reference_view_sample.json,agreement.cpMTA,Minimum Transfer Amount,mta,credit_risk,ISDA,CP,,,,draft,
rds_tam_reference_view_sample.json,agreement.cpMTACcy,Minimum Transfer Amount,mta,credit_risk,ISDA,CP,,,ccy,draft,
rds_tam_reference_view_sample.json,agreement.cpIMMTA,Minimum Transfer Amount,mta,credit_risk,ISDA,CP,,IM,,draft,
rds_tam_reference_view_sample.json,agreement.cpThreshold,threshold,thr,credit_risk,ISDA,CP,,,,draft,
rds_tam_reference_view_sample.json,agreement.cpThresholdCcy,threshold,thr,credit_risk,ISDA,CP,,,ccy,draft,
rds_tam_reference_view_sample.json,agreement.cpFixedRoundingValues,rounding amount,rounding,credit_risk,ISDA,CP,,,,draft,
rds_tam_reference_view_sample.json,agreement.tdMTA,Minimum Transfer Amount,mta,credit_risk,ISDA,TD,,,,draft,
rds_tam_reference_view_sample.json,agreement.tdMTACcy,Minimum Transfer Amount,mta,credit_risk,ISDA,TD,,,ccy,draft,
rds_tam_reference_view_sample.json,agreement.tdIMMTA,Minimum Transfer Amount,mta,credit_risk,ISDA,TD,,IM,,draft,
rds_tam_reference_view_sample.json,agreement.tdThreshold,threshold,thr,credit_risk,ISDA,TD,,,,draft,
rds_tam_reference_view_sample.json,agreement.tdThresholdCcy,threshold,thr,credit_risk,ISDA,TD,,,ccy,draft,
rds_tam_reference_view_sample.json,agreement.tdFixedRoundingValues,rounding amount,rounding,credit_risk,ISDA,TD,,,,draft,
rds_tam_reference_view_sample.json,agreement.tdIMFixedRoundingValues,rounding amount,rounding,credit_risk,ISDA,TD,,IM,,draft,
rds_tam_reference_view_sample.json,agreement.cpIMFixedRoundingValues,rounding amount,rounding,credit_risk,ISDA,CP,,IM,,draft,
rds_tam_reference_view_sample.json,agreement.tdIMMTACcy,Minimum Transfer Amount,mta,credit_risk,ISDA,TD,,IM,ccy,draft,
rds_tam_reference_view_sample.json,agreement.imMcFrequency,margin call frequency,margin_call_frequency,credit_risk,ISDA,,,IM,,draft,
rds_tam_reference_view_sample.json,agreement.cpIMMTACcy,Minimum Transfer Amount,mta,credit_risk,ISDA,CP,,IM,ccy,draft,
rds_tam_reference_view_sample.json,agreement.cpIMSegregationType,collateral segregation,segregation,credit_risk,Basel,CP,,IM,,draft,
rds_tam_reference_view_sample.json,agreement.cpIMThreshold,threshold,thr,credit_risk,ISDA,CP,,IM,,draft,
rds_tam_reference_view_sample.json,agreement.cpIMThresholdCcy,threshold,thr,credit_risk,ISDA,CP,,IM,ccy,draft,
