principal_agreement_level_ia,counterparty_agreement_level_ia,base_threshold_principal,base_threshold_principal_im,base_threshold_counterparty,base_threshold_counterparty_im,base_min_transfer_principal,base_min_transfer_principal_im,base_min_transfer_counterparty,base_min_transfer_counterparty_im,base_principal_i_a,base_counterparty_external_ia,base_counterparty_i_a,counterparty_rounding,principal_rounding,itm_exposure,otm_exposure,base_total_exposure_amount,action,agreed_amount,base_call_amount,booked_amount_first_leg,booked_amount_second_leg,call_status,counterparty_amount,reporting_call_amount,model,agreement_id,event_id,external_id,instrument_id,margin_type,reporting_currency,counterparty_im_rounding,principal_im_rounding,im_requirement,event_date,counterparty,agreement_description,rescued_data,reporting_date
,,,,250000.0,,,,10000.0,,,,,,,,,0.0,Delivery(Excess),7500000.0,7500000.0,,,No Call Required,,7500000.0,,2671,382248,K8144,,Net,USD,,,,2026-07-01 00:00:00,SWISS LIFE AG,TDBK_SWCD_REG_IMC_CSA,,2026-07-01
,,,,0.0,,,,10000.0,,,,,,,,,100000.0,Call(Deficit),7400000.0,7400000.0,,,Pending Review,,7400000.0,,2229,359081,K7373,,Net,USD,,,,2026-06-17 00:00:00,INVESTEC BANK LIMITED,TDBK_INBL_REG_VM_CSA,,2026-06-17
,,,,0.0,,,,250000.0,,,,,,,,,100000.0,Recall,1200000.0,1200000.0,,,Margin Request Issued,,1200000.0,,8747,342296,5219,,Net,USD,,,,2026-06-10 00:00:00,BANK OF NOVA SCOTIA,TDBK_BNSC_REG_IMC_CSA,,2026-06-10
,,,,0.0,,,,250000.0,,,,,,,,,-300000.0,Delivery(Excess),6400000.0,6400000.0,,,No Call Required,,6400000.0,,1208,387638,2491,,Net,USD,,,,2026-06-24 00:00:00,INVESTEC BANK LIMITED,TDBK_INBL_GENERAL_CSA,,2026-06-24
,,,,500000.0,,,,250000.0,,,,,,,,,100000.0,No Call,700000.0,700000.0,,,Margin Request Issued,,700000.0,,6185,375478,7540,,Net,USD,,,,2026-06-17 00:00:00,SWISS LIFE AG,TDBK_SWCD_REG_IMC_CSA,,2026-06-17
,,,,250000.0,,,,250000.0,,,,,,,,,-300000.0,Recall,5400000.0,5400000.0,,,No Call Required,,5400000.0,,8799,384924,4099,,Net,USD,,,,2026-06-17 00:00:00,CITIBANK NA,TDBK_CITI_GENERAL_CSA,,2026-06-17
,,,,250000.0,,,,250000.0,,,,,,,,,300000.0,Call(Deficit),7200000.0,7200000.0,,,No Call Required,,7200000.0,,2119,396876,0360,,Net,USD,,,,2026-06-10 00:00:00,BIMCOR INC,TDBK_BIMC_REG_VM_CSA,,2026-06-10
,,,,250000.0,,,,250000.0,,,,,,,,,-300000.0,Call,900000.0,900000.0,,,No Call Required,,900000.0,,1808,379829,6259,,Net,USD,,,,2026-06-17 00:00:00,BANCO HABITAT,TDBK_BANH_GENERAL_CSA,,2026-06-17
,,,,75000.0,,,,10000.0,,,,,,,,,-200000.0,Delivery(Excess),5100000.0,5100000.0,,,Agreed,,5100000.0,,3264,399797,0166,,Net,USD,,,,2026-07-01 00:00:00,BANCO HABITAT,TDBK_BANH_REG_IMC_CSA,,2026-07-01
,,,,250000.0,,,,250000.0,,,,,,,,,200000.0,Call,4100000.0,4100000.0,,,No Call Required,,4100000.0,,5749,388889,0806,,Net,USD,,,,2026-07-01 00:00:00,BANCO HABITAT,TDBK_BANH_GENERAL_CSA,,2026-07-01
,,,,0.0,,,,250000.0,,,,,,,,,200000.0,Delivery(Excess),2000000.0,2000000.0,,,Pending Review,,2000000.0,,5332,356688,3730,,Net,USD,,,,2026-06-03 00:00:00,BANK OF NOVA SCOTIA,TDBK_BNSC_REG_IMC_CSA,,2026-06-03
,,,,0.0,,,,10000.0,,,,,,,,,-100000.0,Call(Deficit),6500000.0,6500000.0,,,Agreed,,6500000.0,,5219,349227,3459,,Net,USD,,,,2026-06-10 00:00:00,BANK OF NOVA SCOTIA,TDBK_BNSC_REG_IMC_CSA,,2026-06-10
,,,,500000.0,,,,250000.0,,,,,,,,,-200000.0,Recall,6800000.0,6800000.0,,,Margin Request Issued,,6800000.0,,2099,356079,A9048,,Net,USD,,,,2026-06-17 00:00:00,SWISS LIFE AG,TDBK_SWCD_REG_IMC_CSA,,2026-06-17
,,,,250000.0,,,,250000.0,,,,,,,,,200000.0,Delivery(Excess),7600000.0,7600000.0,,,Agreed,,7600000.0,,1046,356951,0168,,Net,USD,,,,2026-06-03 00:00:00,DEUTSCHE BANK A.G.,TDBK_DBFR_REG_IMC_CSA,,2026-06-03
,,,,0.0,,,,250000.0,,,,,,,,,-300000.0,No Call,7900000.0,7900000.0,,,Pending Review,,7900000.0,,1796,393191,8173,,Net,USD,,,,2026-06-17 00:00:00,BANK OF NOVA SCOTIA,TDBK_BNSC_REG_IMC_CSA,,2026-06-17
,,,,0.0,,,,250000.0,,,,,,,,,-300000.0,Recall,-300000.0,-300000.0,,,Margin Request Issued,,-300000.0,,7758,373289,1304,,Net,USD,,,,2026-06-03 00:00:00,BANCO HABITAT,TDBK_BANH_GENERAL_CSA,,2026-06-03
,,,,75000.0,,,,250000.0,,,,,,,,,0.0,Recall,6200000.0,6200000.0,,,Pending Review,,6200000.0,,6384,381491,0150,,Net,USD,,,,2026-06-10 00:00:00,BIMCOR INC,TDBK_BIMC_GENERAL_CSA,,2026-06-10
,,,,250000.0,,,,10000.0,,,,,,,,,100000.0,No Call,7100000.0,7100000.0,,,Agreed,,7100000.0,,7137,348421,0995,,Net,USD,,,,2026-06-17 00:00:00,DEUTSCHE BANK A.G.,TDBK_DBFR_GENERAL_CSA,,2026-06-17
,,,,250000.0,,,,250000.0,,,,,,,,,0.0,Call,900000.0,900000.0,,,No Call Required,,900000.0,,8427,388741,K4052,,Net,USD,,,,2026-06-10 00:00:00,WELLINGTON GLOBAL EQUITY FUND 28R5,TDGF_XXXX_GENERAL_CSA,,2026-06-10
,,,,0.0,,,,10000.0,,,,,,,,,0.0,Recall,5800000.0,5800000.0,,,Agreed,,5800000.0,,5599,364428,5591,,Net,USD,,,,2026-07-01 00:00:00,BIMCOR INC,TDBK_BIMC_REG_VM_CSA,,2026-07-01
,,,,250000.0,,,,250000.0,,,,,,,,,200000.0,Call(Deficit),4500000.0,4500000.0,,,Pending Review,,4500000.0,,4823,380391,9749,,Net,USD,,,,2026-07-01 00:00:00,MORGAN STANLEY INTL,TDBK_MSIL_GENERAL_CSA,,2026-07-01
,,,,0.0,,,,10000.0,,,,,,,,,200000.0,Call,5000000.0,5000000.0,,,Margin Request Issued,,5000000.0,,7545,367233,A7726,,Net,USD,,,,2026-06-24 00:00:00,CITIBANK NA,TDBK_CITI_GENERAL_CSA,,2026-06-24
,,,,500000.0,,,,10000.0,,,,,,,,,100000.0,No Call,1300000.0,1300000.0,,,Pending Review,,1300000.0,,1552,347193,K6297,,Net,USD,,,,2026-06-17 00:00:00,BIMCOR INC,TDBK_BIMC_GENERAL_CSA,,2026-06-17
,,,,250000.0,,,,10000.0,,,,,,,,,0.0,Call(Deficit),7500000.0,7500000.0,,,Agreed,,7500000.0,,9713,353399,9712,,Net,USD,,,,2026-06-17 00:00:00,BANCO HABITAT,TDBK_BANH_REG_VM_CSA,,2026-06-17
,,,,0.0,,,,250000.0,,,,,,,,,200000.0,No Call,6700000.0,6700000.0,,,Pending Review,,6700000.0,,9610,395203,4816,,Net,USD,,,,2026-07-01 00:00:00,MORGAN STANLEY INTL,TDBK_MSIL_REG_IMC_CSA,,2026-07-01
,,,,0.0,,,,10000.0,,,,,,,,,-100000.0,No Call,6400000.0,6400000.0,,,No Call Required,,6400000.0,,6503,393717,6650,,Net,USD,,,,2026-06-24 00:00:00,INVESTEC BANK LIMITED,TDBK_INBL_REG_IMC_CSA,,2026-06-24
,,,,75000.0,,,,250000.0,,,,,,,,,0.0,Call(Deficit),4600000.0,4600000.0,,,Margin Request Issued,,4600000.0,,3631,355314,1713,,Net,USD,,,,2026-06-03 00:00:00,INVESTEC BANK LIMITED,TDBK_INBL_REG_IMC_CSA,,2026-06-03
,,,,500000.0,,,,250000.0,,,,,,,,,-200000.0,Delivery(Excess),2700000.0,2700000.0,,,No Call Required,,2700000.0,,6560,355984,5280,,Net,USD,,,,2026-06-10 00:00:00,CITIBANK NA,TDBK_CITI_GENERAL_CSA,,2026-06-10
,,,,75000.0,,,,250000.0,,,,,,,,,300000.0,No Call,7000000.0,7000000.0,,,Pending Review,,7000000.0,,6142,358287,3467,,Net,USD,,,,2026-06-24 00:00:00,WELLINGTON GLOBAL EQUITY FUND 28R5,,,2026-06-24
,,,,250000.0,,,,250000.0,,,,,,,,,300000.0,Call,1400000.0,1400000.0,,,Agreed,,1400000.0,,6551,346271,2992,,Net,USD,,,,2026-06-24 00:00:00,INVESTEC BANK LIMITED,TDBK_INBL_REG_IMC_CSA,,2026-06-24
,,,,500000.0,,,,10000.0,,,,,,,,,-300000.0,Call,4900000.0,4900000.0,,,Agreed,,4900000.0,,1395,371217,K1597,,Net,USD,,,,2026-06-10 00:00:00,MORGAN STANLEY INTL,TDBK_MSIL_GENERAL_CSA,,2026-06-10
,,,,75000.0,,,,250000.0,,,,,,,,,0.0,Call(Deficit),800000.0,800000.0,,,Margin Request Issued,,800000.0,,7469,365033,5078,,Net,USD,,,,2026-06-10 00:00:00,BANCO HABITAT,,,2026-06-10
,,,,250000.0,,,,10000.0,,,,,,,,,-300000.0,Call,7000000.0,7000000.0,,,No Call Required,,7000000.0,,3021,344644,2230,,Net,USD,,,,2026-07-01 00:00:00,WELLINGTON GLOBAL EQUITY FUND 28R5,TDBK_WH17_GENERAL_CSA,,2026-07-01
,,,,500000.0,,,,10000.0,,,,,,,,,300000.0,Delivery(Excess),2600000.0,2600000.0,,,Agreed,,2600000.0,,9302,348866,0691,,Net,USD,,,,2026-07-01 00:00:00,DEUTSCHE BANK A.G.,TDBK_DBFR_REG_IMC_CSA,,2026-07-01
,,,,250000.0,,,,250000.0,,,,,,,,,0.0,Delivery(Excess),7100000.0,7100000.0,,,Pending Review,,7100000.0,,6061,348972,6106,,Net,USD,,,,2026-06-10 00:00:00,MORGAN STANLEY INTL,TDBK_MSIL_REG_VM_CSA,,2026-06-10
,,,,0.0,,,,10000.0,,,,,,,,,0.0,No Call,7000000.0,7000000.0,,,No Call Required,,7000000.0,,1703,363259,6902,,Net,USD,,,,2026-06-17 00:00:00,BANCO HABITAT,TDBK_BANH_REG_IMC_CSA,,2026-06-17
,,,,75000.0,,,,10000.0,,,,,,,,,-100000.0,Call(Deficit),1300000.0,1300000.0,,,Margin Request Issued,,1300000.0,,7703,376710,A8540,,Net,USD,,,,2026-06-10 00:00:00,SWISS LIFE AG,TDBK_SWCD_REG_IMC_CSA,,2026-06-10
,,,,75000.0,,,,10000.0,,,,,,,,,200000.0,Call(Deficit),7400000.0,7400000.0,,,Agreed,,7400000.0,,1901,391024,4413,,Net,USD,,,,2026-06-24 00:00:00,BIMCOR INC,TDBK_BIMC_REG_VM_CSA,,2026-06-24
,,,,250000.0,,,,250000.0,,,,,,,,,-200000.0,Call(Deficit),3100000.0,3100000.0,,,No Call Required,,3100000.0,,3741,359505,A2708,,Net,USD,,,,2026-06-10 00:00:00,SWISS LIFE AG,TDBK_SWCD_REG_IMC_CSA,,2026-06-10
,,,,250000.0,,,,10000.0,,,,,,,,,-200000.0,No Call,2300000.0,2300000.0,,,Agreed,,2300000.0,,8555,394191,0995,,Net,USD,,,,2026-06-24 00:00:00,DEUTSCHE BANK A.G.,TDBK_DBFR_GENERAL_CSA,,2026-06-24
,,,,75000.0,,,,10000.0,,,,,,,,,0.0,Call(Deficit),7500000.0,7500000.0,,,No Call Required,,7500000.0,,8481,384746,5238,,Net,USD,,,,2026-06-17 00:00:00,CITIBANK NA,TDBK_CITI_GENERAL_CSA,,2026-06-17
,,,,250000.0,,,,250000.0,,,,,,,,,100000.0,Recall,200000.0,200000.0,,,No Call Required,,200000.0,,7135,359785,A6149,,Net,USD,,,,2026-06-24 00:00:00,DEUTSCHE BANK A.G.,TDBK_DBFR_GENERAL_CSA,,2026-06-24
,,,,0.0,,,,10000.0,,,,,,,,,100000.0,No Call,1600000.0,1600000.0,,,Agreed,,1600000.0,,3520,393213,0488,,Net,USD,,,,2026-06-24 00:00:00,INVESTEC BANK LIMITED,TDBK_INBL_REG_VM_CSA,,2026-06-24
,,,,0.0,,,,10000.0,,,,,,,,,100000.0,Call,7700000.0,7700000.0,,,No Call Required,,7700000.0,,2182,384718,5219,,Net,USD,,,,2026-06-03 00:00:00,INVESTEC BANK LIMITED,TDBK_INBL_REG_VM_CSA,,2026-06-03
,,,,500000.0,,,,10000.0,,,,,,,,,100000.0,Call(Deficit),3000000.0,3000000.0,,,Pending Review,,3000000.0,,8570,365994,A681,,Net,USD,,,,2026-06-03 00:00:00,BIMCOR INC,TDBK_BIMC_REG_IMC_CSA,,2026-06-03
,,,,0.0,,,,250000.0,,,,,,,,,200000.0,Delivery(Excess),1300000.0,1300000.0,,,Margin Request Issued,,1300000.0,,2711,367175,1011,,Net,USD,,,,2026-06-10 00:00:00,SWISS LIFE AG,TDBK_SWCD_REG_IMC_CSA,,2026-06-10
,,,,250000.0,,,,10000.0,,,,,,,,,0.0,Call(Deficit),7700000.0,7700000.0,,,No Call Required,,7700000.0,,7300,385400,8588,,Net,USD,,,,2026-06-03 00:00:00,WELLINGTON GLOBAL EQUITY FUND 28R5,TDBK_WH17_REG_IMC_CSA,,2026-06-03
,,,,0.0,,,,10000.0,,,,,,,,,-200000.0,Call,7000000.0,7000000.0,,,Pending Review,,7000000.0,,7672,355908,K4185,,Net,USD,,,,2026-06-17 00:00:00,WELLINGTON GLOBAL EQUITY FUND 28R5,TDBK_WH17_GENERAL_CSA,,2026-06-17
,,,,75000.0,,,,250000.0,,,,,,,,,300000.0,Recall,2200000.0,2200000.0,,,No Call Required,,2200000.0,,3251,376504,1368,,Net,USD,,,,2026-06-03 00:00:00,SWISS LIFE AG,TDBK_SWCD_REG_IMC_CSA,,2026-06-03
,,,,500000.0,,,,10000.0,,,,,,,,,-300000.0,Recall,5800000.0,5800000.0,,,Agreed,,5800000.0,,9791,378192,4491,,Net,USD,,,,2026-06-03 00:00:00,CENTRAL 1 CREDIT UNION,TDBK_BCCU_GENERAL_CSA,,2026-06-03
,,,,75000.0,,,,10000.0,,,,,,,,,-300000.0,No Call,1000000.0,1000000.0,,,Pending Review,,1000000.0,,1629,385139,0526,,Net,USD,,,,2026-07-01 00:00:00,CITIBANK NA,TDBK_CITI_REG_VM_CSA,,2026-07-01
,,,,0.0,,,,10000.0,,,,,,,,,100000.0,Call,4300000.0,4300000.0,,,Pending Review,,4300000.0,,2540,378462,K1116,,Net,USD,,,,2026-06-03 00:00:00,BIMCOR INC,TDBK_BIMC_REG_VM_CSA,,2026-06-03
,,,,0.0,,,,10000.0,,,,,,,,,-100000.0,Call,3900000.0,3900000.0,,,Pending Review,,3900000.0,,5370,393237,A1419,,Net,USD,,,,2026-06-10 00:00:00,BIMCOR INC,TDBK_BIMC_REG_VM_CSA,,2026-06-10
,,,,500000.0,,,,250000.0,,,,,,,,,-200000.0,Delivery(Excess),200000.0,200000.0,,,Pending Review,,200000.0,,7393,384485,K5603,,Net,USD,,,,2026-06-24 00:00:00,INVESTEC BANK LIMITED,TDBK_INBL_GENERAL_CSA,,2026-06-24
,,,,0.0,,,,250000.0,,,,,,,,,-100000.0,Delivery(Excess),4900000.0,4900000.0,,,Agreed,,4900000.0,,4739,379157,3713,,Net,USD,,,,2026-06-17 00:00:00,BIMCOR INC,TDBK_BIMC_REG_IMC_CSA,,2026-06-17
,,,,250000.0,,,,250000.0,,,,,,,,,-300000.0,Call(Deficit),6800000.0,6800000.0,,,No Call Required,,6800000.0,,6610,340769,K9219,,Net,USD,,,,2026-06-10 00:00:00,INVESTEC BANK LIMITED,TDBK_INBL_REG_VM_CSA,,2026-06-10
,,,,0.0,,,,10000.0,,,,,,,,,-300000.0,No Call,1800000.0,1800000.0,,,No Call Required,,1800000.0,,4210,353454,A9710,,Net,USD,,,,2026-06-17 00:00:00,SWISS LIFE AG,TDBK_SWCD_GENERAL_CSA,,2026-06-17
,,,,0.0,,,,10000.0,,,,,,,,,-200000.0,Call,7000000.0,7000000.0,,,Pending Review,,7000000.0,,9647,382635,6139,,Net,USD,,,,2026-06-03 00:00:00,INVESTEC BANK LIMITED,TDBK_INBL_REG_VM_CSA,,2026-06-03
,,,,75000.0,,,,10000.0,,,,,,,,,-100000.0,Recall,-300000.0,-300000.0,,,Margin Request Issued,,-300000.0,,5005,394924,9687,,Net,USD,,,,2026-06-03 00:00:00,SWISS LIFE AG,TDBK_SWCD_REG_VM_CSA,,2026-06-03
,,,,250000.0,,,,10000.0,,,,,,,,,-200000.0,Call(Deficit),100000.0,100000.0,,,Agreed,,100000.0,,8282,380938,0294,,Net,USD,,,,2026-06-10 00:00:00,DEUTSCHE BANK A.G.,TDBK_DBFR_REG_VM_CSA,,2026-06-10
,,,,500000.0,,,,10000.0,,,,,,,,,-100000.0,Recall,3900000.0,3900000.0,,,Margin Request Issued,,3900000.0,,3386,353509,0209,,Net,USD,,,,2026-06-03 00:00:00,BANK OF NOVA SCOTIA,TDBK_BNSC_REG_IMC_CSA,,2026-06-03
,,,,250000.0,,,,250000.0,,,,,,,,,300000.0,No Call,7100000.0,7100000.0,,,Margin Request Issued,,7100000.0,,1581,396765,0212,,Net,USD,,,,2026-07-01 00:00:00,BIMCOR INC,TDBK_BIMC_REG_VM_CSA,,2026-07-01
,,,,75000.0,,,,250000.0,,,,,,,,,-200000.0,Call(Deficit),6000000.0,6000000.0,,,Pending Review,,6000000.0,,5858,362768,K2633,,Net,USD,,,,2026-06-17 00:00:00,BANK OF NOVA SCOTIA,TDBK_BNSC_REG_VM_CSA,,2026-06-17
,,,,75000.0,,,,10000.0,,,,,,,,,-300000.0,Call,2700000.0,2700000.0,,,Pending Review,,2700000.0,,1804,380328,2795,,Net,USD,,,,2026-06-10 00:00:00,CENTRAL 1 CREDIT UNION,TDBK_BCCU_REG_VM_CSA,,2026-06-10
,,,,0.0,,,,250000.0,,,,,,,,,-100000.0,Recall,2700000.0,2700000.0,,,No Call Required,,2700000.0,,4763,375778,8353,,Net,USD,,,,2026-06-10 00:00:00,BIMCOR INC,TDBK_BIMC_REG_VM_CSA,,2026-06-10
,,,,250000.0,,,,10000.0,,,,,,,,,-100000.0,Delivery(Excess),5900000.0,5900000.0,,,No Call Required,,5900000.0,,9905,367466,0402,,Net,USD,,,,2026-06-03 00:00:00,BANCO HABITAT,,,2026-06-03
,,,,75000.0,,,,250000.0,,,,,,,,,100000.0,Recall,5400000.0,5400000.0,,,No Call Required,,5400000.0,,7961,342308,3467,,Net,USD,,,,2026-06-17 00:00:00,WELLINGTON GLOBAL EQUITY FUND 28R5,,,2026-06-17
,,,,250000.0,,,,250000.0,,,,,,,,,0.0,Call,3700000.0,3700000.0,,,Pending Review,,3700000.0,,1045,371763,0828,,Net,USD,,,,2026-06-17 00:00:00,CITIBANK NA,TDBK_CITI_GENERAL_CSA,,2026-06-17
,,,,0.0,,,,250000.0,,,,,,,,,100000.0,Call,-300000.0,-300000.0,,,No Call Required,,-300000.0,,2473,347629,4317,,Net,USD,,,,2026-06-17 00:00:00,BANK OF NOVA SCOTIA,TDBK_BNSC_REG_VM_CSA,,2026-06-17
,,,,0.0,,,,250000.0,,,,,,,,,0.0,Delivery(Excess),2300000.0,2300000.0,,,Pending Review,,2300000.0,,6724,358255,0893,,Net,USD,,,,2026-06-24 00:00:00,WELLINGTON GLOBAL EQUITY FUND 28R5,TDBK_WH17_REG_VM_CSA,,2026-06-24
,,,,250000.0,,,,10000.0,,,,,,,,,-300000.0,No Call,4300000.0,4300000.0,,,No Call Required,,4300000.0,,4812,379378,0402,,Net,USD,,,,2026-06-03 00:00:00,BANCO HABITAT,,,2026-06-03
,,,,250000.0,,,,250000.0,,,,,,,,,100000.0,Delivery(Excess),6700000.0,6700000.0,,,Agreed,,6700000.0,,8920,349961,2341,,Net,USD,,,,2026-06-17 00:00:00,BANCO HABITAT,TDBK_BANH_REG_IMC_CSA,,2026-06-17
,,,,500000.0,,,,10000.0,,,,,,,,,-300000.0,Call(Deficit),2100000.0,2100000.0,,,Margin Request Issued,,2100000.0,,9377,370735,K1483,,Net,USD,,,,2026-06-24 00:00:00,WELLINGTON GLOBAL EQUITY FUND 28R5,TDBK_WH17_GENERAL_CSA,,2026-06-24
,,,,250000.0,,,,10000.0,,,,,,,,,0.0,Call,4200000.0,4200000.0,,,No Call Required,,4200000.0,,7466,343634,2875,,Net,USD,,,,2026-06-10 00:00:00,BANCO HABITAT,TDBK_BANH_REG_IMC_CSA,,2026-06-10
,,,,75000.0,,,,10000.0,,,,,,,,,300000.0,Recall,6800000.0,6800000.0,,,Agreed,,6800000.0,,8533,367095,0658,,Net,USD,,,,2026-06-03 00:00:00,CENTRAL 1 CREDIT UNION,TDBK_BCCU_GENERAL_CSA,,2026-06-03
,,,,250000.0,,,,10000.0,,,,,,,,,300000.0,Call(Deficit),4300000.0,4300000.0,,,Pending Review,,4300000.0,,2693,382059,0926,,Net,USD,,,,2026-06-24 00:00:00,BANK OF NOVA SCOTIA,,,2026-06-24
,,,,250000.0,,,,10000.0,,,,,,,,,100000.0,Recall,5900000.0,5900000.0,,,Pending Review,,5900000.0,,4392,356121,9712,,Net,USD,,,,2026-07-01 00:00:00,BANCO HABITAT,TDBK_BANH_REG_VM_CSA,,2026-07-01
,,,,75000.0,,,,250000.0,,,,,,,,,-200000.0,Recall,2600000.0,2600000.0,,,No Call Required,,2600000.0,,6192,364057,A8075,,Net,USD,,,,2026-06-10 00:00:00,CENTRAL 1 CREDIT UNION,TDBK_BCCU_GENERAL_CSA,,2026-06-10
,,,,250000.0,,,,10000.0,,,,,,,,,-100000.0,No Call,1800000.0,1800000.0,,,No Call Required,,1800000.0,,8769,340139,7245,,Net,USD,,,,2026-06-03 00:00:00,SWISS LIFE AG,TDBK_SWCD_REG_IMC_CSA,,2026-06-03
,,,,75000.0,,,,10000.0,,,,,,,,,-300000.0,No Call,3800000.0,3800000.0,,,Agreed,,3800000.0,,6368,371276,K1973,,Net,USD,,,,2026-06-24 00:00:00,DEUTSCHE BANK A.G.,TDBK_DBFR_REG_VM_CSA,,2026-06-24
,,,,0.0,,,,10000.0,,,,,,,,,100000.0,No Call,7400000.0,7400000.0,,,Margin Request Issued,,7400000.0,,1815,396646,5397,,Net,USD,,,,2026-06-24 00:00:00,BANK OF NOVA SCOTIA,TDBK_BNSC_REG_VM_CSA,,2026-06-24
,,,,75000.0,,,,250000.0,,,,,,,,,300000.0,Call,600000.0,600000.0,,,Agreed,,600000.0,,1692,350368,0208,,Net,USD,,,,2026-06-17 00:00:00,SWISS LIFE AG,TDBK_SWCD_GENERAL_CSA,,2026-06-17
,,,,0.0,,,,250000.0,,,,,,,,,100000.0,No Call,4800000.0,4800000.0,,,Margin Request Issued,,4800000.0,,2336,398385,K713,,Net,USD,,,,2026-06-17 00:00:00,MORGAN STANLEY INTL,TDBK_MSIL_GENERAL_CSA,,2026-06-17
,,,,75000.0,,,,250000.0,,,,,,,,,200000.0,Recall,6900000.0,6900000.0,,,No Call Required,,6900000.0,,8065,365763,0512,,Net,USD,,,,2026-06-24 00:00:00,BANCO HABITAT,TDBK_BANH_REG_VM_CSA,,2026-06-24
,,,,500000.0,,,,250000.0,,,,,,,,,-300000.0,Delivery(Excess),4500000.0,4500000.0,,,Pending Review,,4500000.0,,9747,393350,A8694,,Net,USD,,,,2026-06-17 00:00:00,WELLINGTON GLOBAL EQUITY FUND 28R5,TDBK_WH17_REG_IMC_CSA,,2026-06-17
,,,,75000.0,,,,10000.0,,,,,,,,,0.0,Delivery(Excess),7700000.0,7700000.0,,,Agreed,,7700000.0,,8827,357145,4735,,Net,USD,,,,2026-06-10 00:00:00,BANCO HABITAT,TDBK_BANH_REG_IMC_CSA,,2026-06-10
,,,,250000.0,,,,250000.0,,,,,,,,,0.0,Call,8000000.0,8000000.0,,,No Call Required,,8000000.0,,7258,369982,A3666,,Net,USD,,,,2026-06-17 00:00:00,CITIBANK NA,TDBK_CITI_REG_VM_CSA,,2026-06-17
,,,,250000.0,,,,250000.0,,,,,,,,,-200000.0,Recall,6000000.0,6000000.0,,,Margin Request Issued,,6000000.0,,7531,391282,0363,,Net,USD,,,,2026-06-24 00:00:00,CITIBANK NA,TDBK_CITI_GENERAL_CSA,,2026-06-24
,,,,250000.0,,,,10000.0,,,,,,,,,-100000.0,No Call,6000000.0,6000000.0,,,Agreed,,6000000.0,,2136,363309,5116,,Net,USD,,,,2026-06-24 00:00:00,INVESTEC BANK LIMITED,TDBK_INBL_GENERAL_CSA,,2026-06-24
,,,,0.0,,,,250000.0,,,,,,,,,300000.0,Call,800000.0,800000.0,,,Pending Review,,800000.0,,3653,364619,4371,,Net,USD,,,,2026-06-17 00:00:00,BANCO HABITAT,TDBK_BANH_REG_IMC_CSA,,2026-06-17
,,,,75000.0,,,,10000.0,,,,,,,,,300000.0,Call,3100000.0,3100000.0,,,Pending Review,,3100000.0,,1896,387600,6267,,Net,USD,,,,2026-06-03 00:00:00,CENTRAL 1 CREDIT UNION,TDBK_BCCU_REG_IMC_CSA,,2026-06-03
,,,,250000.0,,,,250000.0,,,,,,,,,100000.0,Delivery(Excess),5000000.0,5000000.0,,,Margin Request Issued,,5000000.0,,3505,386353,A3747,,Net,USD,,,,2026-06-24 00:00:00,BIMCOR INC,TDBK_BIMC_REG_VM_CSA,,2026-06-24
,,,,250000.0,,,,10000.0,,,,,,,,,-300000.0,Recall,-200000.0,-200000.0,,,Agreed,,-200000.0,,9019,358173,A9632,,Net,USD,,,,2026-07-01 00:00:00,BANCO HABITAT,TDBK_BANH_REG_IMC_CSA,,2026-07-01
,,,,250000.0,,,,250000.0,,,,,,,,,0.0,Call,700000.0,700000.0,,,No Call Required,,700000.0,,4537,390564,A4355,,Net,USD,,,,2026-06-10 00:00:00,MORGAN STANLEY INTL,TDBK_MSIL_GENERAL_CSA,,2026-06-10
,,,,0.0,,,,10000.0,,,,,,,,,-300000.0,Call(Deficit),6500000.0,6500000.0,,,Agreed,,6500000.0,,7542,364587,4632,,Net,USD,,,,2026-06-24 00:00:00,SWISS LIFE AG,TDBK_SWCD_REG_IMC_CSA,,2026-06-24
,,,,500000.0,,,,10000.0,,,,,,,,,-200000.0,Call,1000000.0,1000000.0,,,Pending Review,,1000000.0,,5114,381868,3651,,Net,USD,,,,2026-07-01 00:00:00,DEUTSCHE BANK A.G.,TDBK_DBFR_GENERAL_CSA,,2026-07-01
,,,,0.0,,,,250000.0,,,,,,,,,-300000.0,No Call,1800000.0,1800000.0,,,Pending Review,,1800000.0,,3454,391938,3645,,Net,USD,,,,2026-06-24 00:00:00,CITIBANK NA,TDBK_CITI_REG_IMC_CSA,,2026-06-24
,,,,75000.0,,,,250000.0,,,,,,,,,0.0,Delivery(Excess),5300000.0,5300000.0,,,Pending Review,,5300000.0,,9482,379700,6865,,Net,USD,,,,2026-07-01 00:00:00,BIMCOR INC,TDBK_BIMC_GENERAL_CSA,,2026-07-01
,,,,75000.0,,,,250000.0,,,,,,,,,100000.0,Delivery(Excess),700000.0,700000.0,,,Agreed,,700000.0,,3574,378211,0408,,Net,USD,,,,2026-06-17 00:00:00,WELLINGTON GLOBAL EQUITY FUND 28R5,TDBK_WH17_REG_IMC_CSA,,2026-06-17
,,,,500000.0,,,,250000.0,,,,,,,,,300000.0,Call,6400000.0,6400000.0,,,Pending Review,,6400000.0,,3547,374513,7654,,Net,USD,,,,2026-07-01 00:00:00,MORGAN STANLEY INTL,TDBK_MSIL_REG_IMC_CSA,,2026-07-01
